,Plant Name,Temperature,Humidity,PH,CO2,LIGHT,Light Hours,EC,Soilless Medium,Nutrient Mix,Week
1292,Arugula,66.1,81.5,6.6,571.3,3,0.8,1.2,rockwool,NPK,1
1293,Arugula,59.6,75.5,6.2,474.9,1,1.2,1.1,coco coir,NPk and MgSO4,2
1294,Arugula,61.7,88.2,6.2,522.5,4,1.2,0.9,Mix water,NPK,4
1295,Arugula,53.7,84,6.8,417.9,1,1.1,1,Mix water,NPK,2
1296,Arugula,62.8,86,6.1,500.4,1,1,1,rockwool,calcium and potassium,8
1297,Arugula,53.7,86.8,6.9,674.5,1,1.3,1.3,rockwool,NPk and MgSO4,1
1298,Arugula,61.1,87.2,6.9,692.5,2,0.8,1,Mix water,calcium and potassium,5
1299,Arugula,63.3,74.6,6.7,600.5,3,1.1,0.9,coco coir,NPK,1
1300,Arugula,51.7,85.1,6.9,541.1,1,1.3,1.2,coco coir,NPk and MgSO4,3
1301,Arugula,58.6,71.1,6.4,531.4,2,1.3,1.3,rockwool,NPK,1
1302,Arugula,62.4,72.7,7.4,493.1,4,1.2,1.3,Mix water,NPK,8
1303,Arugula,68.5,74.1,6.4,674.6,4,0.9,1,coco coir,Nitrogen,7
1304,Arugula,72.5,83.9,6.5,410.9,2,1.1,1.3,rockwool,Nitrogen,6
1305,Arugula,50.1,74.2,6.8,678.1,2,0.9,0.9,Mix water,CaNO3 and NPK ,5
1306,Arugula,57.1,88,6.2,642.7,1,1.1,0.8,coco coir,calcium and potassium,5
1307,Arugula,68.9,77.7,6.4,664.6,4,0.8,1.3,coco coir,NPk and MgSO4,1
1308,Arugula,58.3,85.5,7.2,435.7,1,0.9,0.8,rockwool,CaNO3 and NPK ,8
1309,Arugula,64.3,74.9,6.2,658.2,1,1.2,0.8,coco coir,NPk and MgSO4,8
1310,Arugula,67.3,83.9,6.8,472.8,3,1.3,0.9,coco coir,calcium and potassium,5
1311,Arugula,50.5,75.1,7.2,511.6,3,1.3,0.8,Mix water,CaNO3 and NPK ,3
1312,Arugula,56.7,80.6,6.6,464.1,1,1.2,1.2,Mix water,NPk and MgSO4,3
1313,Arugula,72.2,82.6,7.3,511.3,2,1.3,0.9,Mix water,calcium and potassium,8
1314,Arugula,67.3,77.4,6,649.1,3,1.2,0.9,rockwool,NPK,3
1315,Arugula,52.6,78.3,6.2,539.7,2,1.1,1,Mix water,NPK,4
1316,Arugula,72.9,77.8,6.1,453,4,1.1,1.3,Mix water,NPk and MgSO4,8
1317,Arugula,71.8,80.8,6.5,553.1,3,1.1,0.8,coco coir,NPK,1
1318,Arugula,66.4,76.7,6.7,443.6,4,1.3,0.9,coco coir,NPk and MgSO4,2
1319,Arugula,66.3,70.1,6.7,472.2,1,1,1.2,Mix water,NPK,7
1320,Arugula,61.9,89.7,7,428.8,3,1.1,1.1,coco coir,CaNO3 and NPK ,2
1321,Arugula,72.8,70.5,7,569.2,2,1.2,0.9,coco coir,Nitrogen,4
1322,Arugula,57.2,79.5,7.4,681.5,4,1.3,0.8,Mix water,calcium and potassium,3
1323,Arugula,66.6,74.8,6.8,581.7,2,1,1,coco coir,NPk and MgSO4,2
1324,Arugula,60.1,89,6.9,489.8,2,1.2,0.8,coco coir,CaNO3 and NPK ,2
1325,Arugula,63.2,72.3,6.4,608.3,2,1.3,1,coco coir,NPk and MgSO4,5
1326,Arugula,55.2,78.7,6.3,460.3,1,1,0.9,Mix water,NPK,8
1327,Arugula,59.4,89.8,6.6,487.9,4,0.9,1.1,rockwool,calcium and potassium,8
1328,Arugula,70,88.8,6.6,645.7,1,1.1,0.8,rockwool,Nitrogen,2
1329,Arugula,61.1,73.5,6.9,407.8,1,0.9,1.2,Mix water,calcium and potassium,2
1330,Arugula,53.7,79.3,6.1,492,4,1.2,1.3,coco coir,Nitrogen,1
1331,Arugula,57.8,85,7.3,541.1,2,0.9,1.3,rockwool,calcium and potassium,1
1332,Arugula,58,77.3,6.9,487.8,2,1.1,1.2,Mix water,NPK,2
1333,Arugula,63,83.5,6.1,467.6,3,0.8,0.9,coco coir,Nitrogen,8
1334,Arugula,70.6,74.5,6.4,699.2,4,1.1,1.2,rockwool,NPk and MgSO4,2
1335,Arugula,65.6,85.8,7.4,504,2,1.3,1.3,Mix water,Nitrogen,1
1336,Arugula,72.7,87.9,6.5,658.8,3,1.2,1,Mix water,calcium and potassium,3
1337,Arugula,55.1,82.6,6.6,572.6,2,1.2,1.1,Mix water,NPK,1
1338,Arugula,50.7,84.3,6.8,521,2,0.9,1.1,rockwool,calcium and potassium,6
1339,Arugula,58.3,85.7,6.1,612.9,2,1,1.3,coco coir,Nitrogen,1
1340,Arugula,61.1,78.9,6.4,615.2,3,1,1.1,Mix water,NPk and MgSO4,5
1341,Arugula,55.1,86.2,6.7,517.7,3,1.2,0.8,coco coir,Nitrogen,3
1342,Arugula,62.2,85.8,7.2,664.4,2,1.2,1.1,coco coir,Nitrogen,2
1343,Arugula,59.3,86.3,7.4,569.7,4,0.9,1.3,coco coir,NPk and MgSO4,1
1344,Arugula,68.5,83.3,6.6,688.8,1,0.8,0.9,rockwool,NPk and MgSO4,1
1345,Arugula,58.4,85.4,6.5,536.1,4,1.1,1.3,rockwool,calcium and potassium,6
1346,Arugula,52.8,81.5,6.4,501.1,4,1.3,1.1,Mix water,NPk and MgSO4,4
1347,Arugula,58.4,77.6,7.1,612.5,2,1.2,1,rockwool,calcium and potassium,3
1348,Arugula,59.8,79.2,6.1,480.8,2,1.1,0.9,rockwool,CaNO3 and NPK ,5
1349,Arugula,56.3,74.7,7.4,408,1,0.9,1.2,rockwool,NPk and MgSO4,5
1350,Arugula,69.9,76.7,7.1,504.6,4,1.3,1.3,Mix water,NPK,8
1351,Arugula,53.7,80.2,7.2,565.5,4,1.1,1.2,rockwool,NPK,7
1352,Arugula,65,70.4,7.4,476.2,2,0.8,1.3,Mix water,calcium and potassium,3
1353,Arugula,59.9,87.5,6.8,461.2,1,1.3,0.8,Mix water,Nitrogen,1
1354,Arugula,67,89.4,7.2,480.1,1,1,1,rockwool,NPK,2
1355,Arugula,72.9,78.1,6.8,664.5,3,1,1.2,rockwool,calcium and potassium,7
1356,Arugula,52.8,86.9,7.4,473.7,2,0.8,0.8,Mix water,CaNO3 and NPK ,8
1357,Arugula,70.9,74.2,6.4,416.3,2,0.9,0.8,rockwool,Nitrogen,7
1358,Arugula,66.5,88.6,7.2,626.7,1,1.3,0.8,coco coir,CaNO3 and NPK ,8
1359,Arugula,59.5,83.5,6.3,450.5,2,0.9,1.1,rockwool,CaNO3 and NPK ,2
1360,Arugula,64.3,85.7,6.9,506.9,1,0.8,0.8,rockwool,calcium and potassium,5
1361,Arugula,65.9,75.8,6.3,415.9,4,1.2,1.1,rockwool,NPk and MgSO4,6
1362,Arugula,51.4,83.7,6.3,447.9,2,1.2,1.2,rockwool,calcium and potassium,6
1363,Arugula,69.3,72.1,7.2,400.3,1,0.9,0.8,coco coir,CaNO3 and NPK ,8
1364,Arugula,63.7,79.8,6.3,407,1,0.9,0.8,rockwool,NPK,6
1365,Arugula,57.3,70.2,6.3,473.5,4,1,0.8,rockwool,Nitrogen,1
1366,Arugula,53.5,84.9,7.1,588.4,1,0.8,0.8,coco coir,Nitrogen,7
1367,Arugula,52.8,71.8,6.2,628.6,3,1.1,1.1,coco coir,CaNO3 and NPK ,7
1368,Arugula,59.2,70.8,6.3,600.4,2,1,1.2,coco coir,NPk and MgSO4,5
1369,Arugula,50.8,70.2,7.3,689,1,0.8,0.8,Mix water,NPk and MgSO4,7
1370,Arugula,55.2,80.5,6.6,450.8,3,1.1,1.2,coco coir,Nitrogen,5
1371,Arugula,67.4,82.2,6.7,654.9,3,1.2,1.3,coco coir,NPk and MgSO4,3
1372,Arugula,60.4,87,6.9,647.2,4,1.2,1.2,rockwool,CaNO3 and NPK ,7
1373,Arugula,55.2,88.2,7.1,526.6,3,1.2,1,Mix water,Nitrogen,5
1374,Arugula,62.2,74.9,6.3,555.7,1,1.2,0.8,coco coir,Nitrogen,1
1375,Arugula,61.3,76.7,7.2,505.1,3,1.2,1.1,rockwool,NPk and MgSO4,1
1376,Arugula,50.9,87.4,6.7,498.8,4,1.3,1.1,Mix water,NPk and MgSO4,4
1377,Arugula,50.2,84.9,7.3,515.3,2,1,1,Mix water,calcium and potassium,1
1378,Arugula,72.2,86.3,7.4,573.7,2,1,1.2,Mix water,CaNO3 and NPK ,6
1379,Arugula,73.6,72.7,6.2,515.3,4,0.8,1,rockwool,NPk and MgSO4,6
1380,Arugula,69.4,82.7,7.4,681.4,1,1,1.2,coco coir,NPk and MgSO4,5
1381,Arugula,73.8,84.7,6.8,547.6,1,0.8,1.2,rockwool,calcium and potassium,2
1382,Arugula,72,72.7,7.4,614.8,2,1.3,1.2,Mix water,NPk and MgSO4,3
1383,Arugula,66.2,81.9,6.1,617,2,0.9,1,rockwool,NPK,2
1384,Arugula,58.7,71.5,6.4,519.2,1,1.3,1,rockwool,calcium and potassium,2
1385,Arugula,54.8,85,6.9,644.5,4,1.1,1.3,Mix water,calcium and potassium,5
1386,Arugula,57.7,77.4,6.5,498.7,1,1,1.3,rockwool,calcium and potassium,3
1387,Arugula,60.6,85.2,6.6,599.3,2,0.9,1.2,rockwool,calcium and potassium,3
1388,Arugula,59.8,77,7.4,632.9,4,1.2,1.3,Mix water,NPk and MgSO4,8
1389,Arugula,58.3,73.8,6.2,679.1,4,1.1,0.8,rockwool,calcium and potassium,5
1390,Arugula,50.3,86.9,7,465.3,2,0.8,1.2,coco coir,NPK,7
1391,Arugula,65.8,82.9,7.2,595.2,1,1,0.9,coco coir,CaNO3 and NPK ,6
1392,Arugula,58.8,87.6,7.2,513.5,2,0.9,1.3,coco coir,NPk and MgSO4,6
1393,Arugula,67,73.5,6.4,578.1,1,1,1.3,coco coir,calcium and potassium,1
1394,Arugula,56.1,84.3,6.9,494,3,0.8,1.3,Mix water,NPK,3
1395,Arugula,69.7,89.5,6.5,682.5,1,1.2,1,coco coir,NPk and MgSO4,3
1396,Arugula,64.5,87.2,6.8,692.7,2,1.1,0.9,Mix water,Nitrogen,1
1397,Arugula,55.9,77.4,6.7,438.9,1,1,1.3,Mix water,CaNO3 and NPK ,5
1398,Arugula,50.1,77.7,7.3,478.8,3,1.2,1.2,rockwool,NPk and MgSO4,1
1399,Arugula,66,76.4,6.8,552,1,1,0.9,Mix water,NPK,2
1400,Arugula,51.7,87.8,6.3,696.7,3,1.2,1.2,rockwool,CaNO3 and NPK ,5
1401,Arugula,55.1,74.7,6.3,607.4,3,1,0.8,coco coir,NPK,5
1402,Arugula,55.9,84.5,6.4,481.6,4,1.1,0.8,coco coir,Nitrogen,1
1403,Arugula,72.7,84.3,6.3,536.9,3,1.1,1.2,rockwool,NPK,7
1404,Arugula,52.7,70.9,6.1,633.4,1,1.2,0.9,rockwool,Nitrogen,6
1405,Arugula,68.3,78.1,6.1,462.3,2,1.3,1.1,rockwool,CaNO3 and NPK ,5
1406,Arugula,73,88.1,6.4,553,1,1.2,1.1,rockwool,CaNO3 and NPK ,5
1407,Arugula,69.1,89.2,6.6,567.8,3,0.8,1.2,Mix water,NPK,4
1408,Arugula,52.4,86.9,7.3,674.1,3,1.3,0.9,coco coir,NPk and MgSO4,5
1409,Arugula,63.4,85.8,7.4,478.2,4,1.2,1.2,Mix water,Nitrogen,8
1410,Arugula,64.2,86.1,6.2,591.2,3,1.2,0.9,coco coir,Nitrogen,3
1411,Arugula,65.2,81.1,6.2,636.6,2,0.9,0.9,coco coir,CaNO3 and NPK ,7
1412,Arugula,53.7,86.4,6.5,626.3,3,1.2,0.8,coco coir,CaNO3 and NPK ,2
1413,Arugula,66.6,77.4,6.3,480.9,3,1,1,coco coir,NPK,2
1414,Arugula,68.6,78.9,6.8,611.9,4,1.2,1.3,Mix water,Nitrogen,6
1415,Arugula,65.9,72.4,6.1,427,3,0.9,1.1,rockwool,calcium and potassium,2
1416,Arugula,62.9,88.5,6.6,578.3,4,1.3,0.9,coco coir,calcium and potassium,1
1417,Arugula,62.2,79.2,6.5,611.3,4,1.1,1.1,Mix water,calcium and potassium,7
1418,Arugula,64.2,82.3,6.5,421.8,4,1.2,1.2,Mix water,Nitrogen,4
1419,Arugula,68.1,72.4,6.2,479.4,2,1.2,1.2,coco coir,Nitrogen,3
1420,Arugula,55,88,7.4,624.1,1,1.3,0.8,rockwool,CaNO3 and NPK ,2
1421,Arugula,73.5,86.8,7.3,473.3,4,0.9,1,Mix water,CaNO3 and NPK ,2
1422,Arugula,69.4,71.4,7.4,448,1,1,1.2,coco coir,NPK,7
1423,Arugula,59.3,87.7,6.8,665.6,4,1.3,0.8,coco coir,Nitrogen,8
1424,Arugula,59.3,89.9,6.9,490.6,3,1.1,0.9,rockwool,NPK,7
1425,Arugula,67.4,72,7.3,644.7,4,1.2,0.9,coco coir,CaNO3 and NPK ,1
1426,Arugula,53.9,79.9,6.7,566.5,1,1.3,1,rockwool,CaNO3 and NPK ,5
1427,Arugula,65.8,75.4,6.2,699.5,1,1.2,1,Mix water,NPk and MgSO4,2
1428,Arugula,59.5,89.9,7,541.8,3,1.1,1.1,coco coir,CaNO3 and NPK ,5
1429,Arugula,71.4,87.5,6.3,651.4,4,0.8,1.2,coco coir,NPK,1
1430,Arugula,60.7,76.1,6,556.2,1,1.2,0.8,coco coir,CaNO3 and NPK ,7
1431,Arugula,73.7,74.2,6.6,443.3,1,1.3,1,rockwool,CaNO3 and NPK ,5
1432,Arugula,59.2,79,6.9,662.3,1,0.8,0.9,rockwool,calcium and potassium,1
1433,Arugula,67.4,75.4,6.6,544.2,4,0.8,1.3,coco coir,NPK,4
1434,Arugula,68.2,73.9,6.8,638.1,2,1.2,0.9,Mix water,NPK,1
1435,Arugula,66.4,71.8,6.9,499.2,2,1.2,1.1,coco coir,NPk and MgSO4,4
1436,Arugula,65.3,82.1,6.9,549.9,3,1.2,0.9,rockwool,Nitrogen,2
1437,Arugula,69,73.2,7.1,500,1,0.9,0.9,Mix water,NPK,7
1438,Arugula,61.1,72.2,7.3,669.7,3,1.3,1.1,Mix water,NPK,1
1439,Arugula,64.5,88.8,6.9,616.6,4,1.1,1.3,rockwool,CaNO3 and NPK ,4
1440,Arugula,62.9,88,6.9,445.4,4,1.1,0.8,coco coir,calcium and potassium,4
1441,Arugula,64.6,74.6,6.4,681.9,3,1,1.3,rockwool,Nitrogen,6
1442,Arugula,59.2,79.3,7.4,497.5,4,0.8,0.9,rockwool,NPk and MgSO4,8
1443,Arugula,67.3,77.2,6.7,679.3,4,0.9,1,Mix water,calcium and potassium,8
1444,Arugula,63.7,74.5,6.7,577,2,1.2,1.1,Mix water,calcium and potassium,8
1445,Arugula,73.9,83.5,6.8,520.1,4,1.1,1.3,coco coir,calcium and potassium,7
1446,Arugula,59.5,84.2,6.8,696.5,3,0.8,1.2,rockwool,calcium and potassium,1
1447,Arugula,51,84,6.5,534.5,3,0.9,1,Mix water,calcium and potassium,2
1448,Arugula,59.3,89.7,6.8,691.3,4,1.2,0.9,Mix water,NPK,6
1449,Arugula,70.3,84.3,6.4,699.9,3,1,1,coco coir,NPk and MgSO4,7
1450,Arugula,53.1,89.6,7,669.3,1,0.9,1.1,Mix water,calcium and potassium,5
1451,Arugula,69.9,87.2,6.3,572.7,2,1.3,1.3,coco coir,calcium and potassium,7
1452,Arugula,50,85.2,6.6,683.3,1,1.1,0.8,Mix water,NPk and MgSO4,5
1453,Arugula,50.8,89.7,6.9,407.1,3,0.8,1.3,Mix water,Nitrogen,2
1454,Arugula,71.9,78.8,6.3,439,3,0.9,1.2,rockwool,NPk and MgSO4,8
1455,Arugula,52.9,85.1,7.4,582.9,3,1.3,1.2,coco coir,NPK,7
1456,Arugula,56.3,86,7.1,529.6,2,1.2,0.9,coco coir,NPk and MgSO4,1
1457,Arugula,53.5,89.4,6.4,597.9,4,0.8,1,Mix water,Nitrogen,1
1458,Arugula,68.1,73.4,6.3,643.6,1,1.3,0.9,coco coir,CaNO3 and NPK ,7
1459,Arugula,66.9,79.9,7.4,432.1,3,1.3,0.9,coco coir,NPk and MgSO4,7
1460,Arugula,68.7,74.8,6.9,494.9,2,1,0.9,rockwool,calcium and potassium,7
1461,Arugula,55.5,75,6.4,681.8,4,1.3,0.9,coco coir,Nitrogen,3
1462,Arugula,62.9,71.8,6,461.5,3,1,1,Mix water,NPK,6
1463,Arugula,63.9,72.7,6.1,563.1,4,0.9,1.2,Mix water,Nitrogen,4
1464,Arugula,59.1,79,6.6,550.5,3,1.2,0.9,coco coir,Nitrogen,8
1465,Arugula,50,79.7,6.9,497.4,1,1.1,0.9,coco coir,NPK,6
1466,Arugula,54.4,79,7,462.8,3,1,1,rockwool,Nitrogen,8
1467,Arugula,51.5,70.8,7.4,619.7,1,1,0.8,coco coir,CaNO3 and NPK ,8
1468,Arugula,56.4,70.6,7.2,672.9,3,1.3,1.3,coco coir,CaNO3 and NPK ,2
1469,Arugula,63.5,72.6,6.5,574.6,2,1,0.8,coco coir,Nitrogen,2
1470,Arugula,61,81.5,6.1,409.3,4,1,1,rockwool,NPk and MgSO4,1
1471,Arugula,66.6,89.7,7,408.2,3,0.8,0.8,rockwool,NPK,6
1472,Arugula,51.1,88,7.4,423.8,1,0.8,1.2,Mix water,NPK,2
1473,Arugula,62.6,86.4,7.1,511.7,2,1,1.2,rockwool,calcium and potassium,6
1474,Arugula,54.8,79.5,6.6,562.8,1,0.9,0.8,rockwool,NPk and MgSO4,6
1475,Arugula,60.5,80.4,6.5,670.8,4,1.2,1.1,rockwool,NPk and MgSO4,1
1476,Arugula,65.1,79.9,7,433.4,2,1.2,0.8,Mix water,Nitrogen,3
1477,Arugula,63.4,76.9,7.1,506.4,1,1.3,1.2,Mix water,calcium and potassium,4
1478,Arugula,58.4,79.4,6.3,434.7,1,1.2,1,coco coir,NPK,6
1479,Arugula,61.4,73.5,6.1,482.3,4,1.3,0.8,coco coir,Nitrogen,5
1480,Arugula,73.8,72.8,6,575.9,1,1.3,0.9,Mix water,calcium and potassium,1
1481,Arugula,66.4,79.9,7.3,472.9,2,1.3,1.2,rockwool,calcium and potassium,1
1482,Arugula,51.6,89.9,7.2,557.2,2,0.8,0.8,coco coir,NPk and MgSO4,2
1483,Arugula,61.1,79.9,6,543.2,4,1,0.9,Mix water,calcium and potassium,7
1484,Arugula,70.4,87.8,7,484.6,4,1.1,1.2,Mix water,CaNO3 and NPK ,3
1485,Arugula,61,77.6,7.3,493.6,2,1.1,0.9,rockwool,calcium and potassium,6
1486,Arugula,60.5,89.2,6.3,547.9,4,0.8,0.9,coco coir,Nitrogen,5
1487,Arugula,72.7,82.9,7.3,414.1,3,0.8,1,Mix water,NPk and MgSO4,4
1488,Arugula,55.6,83.4,6.3,637.7,4,0.8,0.9,rockwool,CaNO3 and NPK ,7
1489,Arugula,52.7,76.1,6.3,683,1,0.9,1,rockwool,NPK,3
1490,Arugula,51.1,71.8,6.9,669.3,1,1,0.9,coco coir,calcium and potassium,4
1491,Arugula,69.3,86.5,7.3,673.3,4,0.8,1.2,coco coir,NPK,2
1492,Arugula,53.2,82.9,7.3,628.6,1,0.8,0.8,coco coir,CaNO3 and NPK ,7
1493,Arugula,73.4,81.1,7.3,682,2,1,1.3,coco coir,CaNO3 and NPK ,2
1494,Arugula,62.7,77.4,6.9,482,4,0.8,0.8,coco coir,Nitrogen,2
1495,Arugula,69.5,83.5,7.2,667.3,1,1.1,0.9,rockwool,NPk and MgSO4,2
1496,Arugula,57.4,73.8,6.8,671.4,3,0.8,1.1,rockwool,NPK,5
1497,Arugula,62.9,74.5,6.6,428,1,1,1.1,Mix water,NPK,5
1498,Arugula,57.7,87.7,7.4,479.6,3,1.3,1,coco coir,NPK,2
1499,Arugula,62.6,70.6,6,694.5,4,1,1.3,Mix water,NPk and MgSO4,6
1500,Arugula,51.2,80.1,7,663.1,1,1,1.1,rockwool,NPk and MgSO4,7
1501,Arugula,72.3,75.7,6.7,692.1,3,1.1,0.8,Mix water,CaNO3 and NPK ,2
1502,Arugula,53.6,87.8,7.1,515.6,1,1,0.9,coco coir,NPk and MgSO4,7
1503,Arugula,58.1,83.7,6.2,495.6,2,0.9,1.3,rockwool,Nitrogen,1
1504,Arugula,67.9,89,6.9,436.2,4,0.8,1.2,coco coir,NPK,3
1505,Arugula,64.4,72.3,6.1,638.5,1,0.8,0.9,Mix water,Nitrogen,7
1506,Arugula,53.9,87.3,6.6,446.3,2,1,1,coco coir,NPk and MgSO4,6
1507,Arugula,53.2,81.2,6.2,551.9,4,1.1,1.2,coco coir,CaNO3 and NPK ,3
1508,Arugula,69.4,80.9,6,465.3,3,0.9,1.3,coco coir,NPk and MgSO4,2
1509,Arugula,58.5,75.1,6.6,605.6,2,1.3,1.1,coco coir,calcium and potassium,4
1510,Arugula,51.6,80.1,6.1,603.5,2,1.3,1,Mix water,NPK,4
1511,Arugula,71.8,72.7,7,481.7,4,1.3,1.2,coco coir,NPK,8
1512,Arugula,54.8,80.5,6.6,659.6,3,1.2,1.2,rockwool,NPk and MgSO4,6
1513,Arugula,69.9,89,6.3,626.7,4,0.8,1,rockwool,CaNO3 and NPK ,1
1514,Arugula,68.1,72.9,7.1,450.1,4,0.8,1.1,rockwool,NPk and MgSO4,3
1515,Arugula,53.4,82.6,7,509.5,4,0.9,1,rockwool,NPk and MgSO4,2
1516,Arugula,55.4,81.6,6.9,632.4,3,1.1,0.8,Mix water,Nitrogen,8
1517,Arugula,65.3,70.2,7.4,403.8,2,1.3,1.2,rockwool,calcium and potassium,4
1518,Arugula,53.1,80.3,6.7,408.9,1,1.1,1.2,coco coir,calcium and potassium,7
1519,Arugula,62.2,77.4,7.3,555.1,4,0.8,1.3,rockwool,calcium and potassium,6
1520,Arugula,72.7,75.4,6.3,478.2,4,0.8,1.1,coco coir,NPk and MgSO4,3
1521,Arugula,60.7,85.2,7.4,419.6,4,0.8,1,coco coir,CaNO3 and NPK ,6
1522,Arugula,52.6,71.6,6.7,547,3,0.9,1.2,rockwool,Nitrogen,6
1523,Arugula,64.7,71.4,6.1,406.4,1,0.9,1.1,coco coir,NPk and MgSO4,6
1524,Arugula,72.4,83.7,6,487.2,2,1.1,1.2,rockwool,Nitrogen,3
1525,Arugula,50.9,73.3,6.7,405.7,1,1.3,1,coco coir,Nitrogen,7
1526,Arugula,70.4,86.8,7.1,435.2,1,0.9,1,coco coir,CaNO3 and NPK ,1
1527,Arugula,56.1,75.5,6.4,558.4,4,1,0.8,rockwool,calcium and potassium,6
1528,Arugula,61.7,75.5,7.2,658.4,3,1,1.3,coco coir,Nitrogen,2
1529,Arugula,64.8,83.8,7.4,695.8,1,1.3,1.3,rockwool,CaNO3 and NPK ,7
1530,Arugula,50.4,77,6.3,504.9,1,0.8,0.9,rockwool,NPK,4
1531,Arugula,66.7,79.6,6.7,607.4,1,1.3,1,Mix water,calcium and potassium,7
1532,Arugula,73,75.3,6.5,692.8,4,1.3,0.8,Mix water,Nitrogen,5
1533,Arugula,53,85.9,6.8,520.2,1,0.8,1.2,Mix water,calcium and potassium,7
1534,Arugula,66.4,89,6.6,453.9,1,0.9,1.1,rockwool,CaNO3 and NPK ,2
1535,Arugula,66.4,84.2,6.3,501.6,4,1.1,1,coco coir,calcium and potassium,2
1536,Arugula,59.9,73.6,7.1,501.2,3,1.3,0.9,coco coir,NPK,4
1537,Arugula,54.1,79.1,7.4,634.5,4,1,1,Mix water,NPk and MgSO4,2
1538,Arugula,66,73.8,6.7,571.3,2,1.1,1.2,rockwool,Nitrogen,8
1539,Arugula,70.8,75.8,6.7,633.4,1,1.1,0.8,coco coir,CaNO3 and NPK ,7
1540,Arugula,65.2,85.5,6.1,565.6,4,1.1,0.9,coco coir,NPK,4
1541,Arugula,51.9,86.7,6.8,487.6,4,1.3,0.8,rockwool,NPk and MgSO4,2
1542,Arugula,54.8,85,7,492,3,0.8,0.8,coco coir,Nitrogen,5
1543,Arugula,50.7,74.3,6.3,699.4,3,1.1,1.1,rockwool,Nitrogen,4
1544,Arugula,58.1,76.9,7.4,585.3,1,1.2,1.1,rockwool,NPk and MgSO4,4
1545,Arugula,51.2,75.9,6.9,665.6,1,1.2,0.9,coco coir,CaNO3 and NPK ,6
1546,Arugula,56.6,77,7.1,646.5,4,1.1,0.9,coco coir,CaNO3 and NPK ,1
1547,Arugula,70.3,80.9,7.4,685.5,1,1,0.9,coco coir,calcium and potassium,3
1548,Arugula,73,78.2,6.2,486.1,2,1.3,1,Mix water,Nitrogen,1
1549,Arugula,63.2,75.6,6.1,519.9,3,1,1,coco coir,NPK,3
1550,Arugula,67.6,86.1,6.5,541.6,1,1.1,0.8,coco coir,CaNO3 and NPK ,8
1551,Arugula,65.7,78.5,6.4,548.9,1,1.1,1.2,Mix water,NPk and MgSO4,8
1552,Arugula,61.4,78.9,6.6,521.9,4,1,1.3,rockwool,NPK,2
1553,Arugula,63.2,83.6,6.7,531.5,3,1.2,1.3,Mix water,calcium and potassium,1
1554,Arugula,73.9,75.3,7.2,478.4,1,1.2,0.9,rockwool,NPk and MgSO4,8
1555,Arugula,69.5,86.1,6.3,659.6,1,1.1,1,coco coir,calcium and potassium,1
1556,Arugula,68.1,74.5,6.4,699.7,2,1.1,0.9,Mix water,NPK,4
1557,Arugula,52.6,70.4,6.5,466.5,1,0.9,1.2,rockwool,Nitrogen,8
1558,Arugula,56.1,80,6.5,672.5,4,1.3,0.8,rockwool,Nitrogen,4
1559,Arugula,64.2,86,6.9,578,2,1,1.2,coco coir,calcium and potassium,2
1560,Arugula,60.8,72.3,6.1,582.8,4,1.3,1.2,Mix water,calcium and potassium,3
1561,Arugula,62.4,75,6.6,494.2,4,0.9,1.1,Mix water,Nitrogen,5
1562,Arugula,62,75.8,6.4,693.7,2,0.8,1,coco coir,Nitrogen,7
1563,Arugula,70.6,89.3,7.4,582.6,1,0.8,0.8,Mix water,CaNO3 and NPK ,4
1564,Arugula,66.1,79.9,6.7,682.4,1,0.9,0.9,Mix water,NPK,2
1565,Arugula,70.9,84.6,6.8,474.4,4,1,0.9,Mix water,NPK,7
1566,Arugula,50.4,86.9,6.6,645.9,2,1.2,1.1,Mix water,Nitrogen,1
1567,Arugula,63.5,71.1,6.8,682.1,4,1,1.3,coco coir,calcium and potassium,4
1568,Arugula,67.2,80.3,7.4,553.1,2,1.3,0.8,rockwool,calcium and potassium,5
1569,Arugula,70.2,83.9,7,683.2,1,1,1.2,rockwool,CaNO3 and NPK ,5
1570,Arugula,57.7,88.9,6.4,455,2,1.1,0.9,Mix water,calcium and potassium,3
1571,Arugula,71.5,77.4,6.3,610.5,2,1.2,1.2,rockwool,CaNO3 and NPK ,7
1572,Arugula,70.7,74.1,6.8,491.8,3,0.8,1.3,rockwool,NPk and MgSO4,1
1573,Arugula,51.4,71.8,6.4,407.4,1,0.9,1.1,Mix water,calcium and potassium,2
1574,Arugula,60.7,71.9,6.9,616.8,1,1.2,0.8,Mix water,NPk and MgSO4,2
1575,Arugula,63.1,79.7,7,674.9,2,1,0.9,rockwool,calcium and potassium,7
1576,Arugula,59.7,73.2,6.1,471.6,4,1.2,1.3,coco coir,CaNO3 and NPK ,3
1577,Arugula,54,70.8,6.2,615.6,1,1.3,1.1,Mix water,calcium and potassium,8
1578,Arugula,61.9,88.7,6.8,493.3,4,1.1,1.1,coco coir,calcium and potassium,3
1579,Arugula,72.9,86.8,6.6,653.6,2,0.9,1.1,Mix water,calcium and potassium,7
1580,Arugula,56.1,74.8,6.2,534.8,1,0.8,1,rockwool,NPK,5
1581,Arugula,73.8,83.8,6.7,449,2,1.3,1.2,Mix water,calcium and potassium,7
1582,Arugula,51.1,76.9,7.1,553.6,4,1.1,1.2,coco coir,NPk and MgSO4,1
